ASI600A Export Data File
Created: Tue Jun  9 14:21:09 2020
    0.81300     0.84832     0.00003 
    0.81400     0.84831     0.00001 
    0.81500     0.84835     0.00013 
    0.81600     0.84833     0.00006 
    0.81700     0.84833     0.00010 
    0.81800     0.84834     0.00007 
    0.81900     0.84835     0.00005 
    0.82000     0.84835     0.00016 
    0.82100     0.84833     0.00013 
    0.82200     0.84832     0.00007 
    0.82300     0.84831     0.00025 
    0.82400     0.84834     0.00007 
    0.82500     0.84832     0.00022 
    0.82600     0.84832     0.00011 
    0.82700     0.84835    -0.00001 
    0.82800     0.84830     0.00019 
    0.82900     0.84833     0.00013 
    0.83000     0.84833     0.00003 
    0.83100     0.84830     0.00009 
    0.83200     0.84832    -0.00003 
    0.83300     0.84832     0.00017 
    0.83400     0.84832     0.00008 
    0.83500     0.84832     0.00002 
    0.83600     0.84834     0.00010 
    0.83700     0.84836    -0.00004 
    0.83800     0.84832     0.00010 
    0.83900     0.84834     0.00010 
    0.84000     0.84833    -0.00003 
    0.84100     0.84831     0.00013 
    0.84200     0.84832     0.00010 
    0.84300     0.84834     0.00002 
    0.84400     0.84833     0.00009 
    0.84500     0.84833     0.00012 
    0.84600     0.84835     0.00012 
    0.84700     0.84833     0.00001 
    0.84800     0.84831    -0.00005 
    0.84900     0.84832     0.00013 
    0.85000     0.84837     0.00009 
    0.85100     0.84837     0.00011 
    0.85200     0.84833     0.00005 
    0.85300     0.84831    -0.00010 
    0.85400     0.84835     0.00016 
    0.85500     0.84832     0.00005 
    0.85600     0.84832     0.00009 
    0.85700     0.84834     0.00013 
    0.85800     0.84832    -0.00008 
    0.85900     0.84832     0.00012 
    0.86000     0.84835     0.00010 
    0.86100     0.84832    -0.00001 
    0.86200     0.84830     0.00014 
    0.86300     0.84831     0.00008 
    0.86400     0.84831     0.00004 
    0.86500     0.84829     0.00010 
    0.86600     0.84834     0.00006 
    0.86700     0.84833     0.00013 
    0.86800     0.84835     0.00007 
    0.86900     0.84829    -0.00002 
    0.87000     0.84833     0.00006 
    0.87100     0.84834     0.00002 
    0.87200     0.84832     0.00013 
    0.87300     0.84832     0.00004 
    0.87400     0.84829     0.00001 
    0.87500     0.84830     0.00007 
    0.87600     0.84833     0.00012 
    0.87700     0.84833     0.00006 
    0.87800     0.84834     0.00003 
    0.87900     0.84831    -0.00008 
    0.88000     0.84832     0.00017 
    0.88100     0.84832     0.00012 
    0.88200     0.84832     0.00002 
    0.88300     0.84831     0.00011 
    0.88400     0.84832     0.00001 
    0.88500     0.84829     0.00014 
    0.88600     0.84834     0.00011 
    0.88700     0.84832     0.00002 
    0.88800     0.84831     0.00013 
    0.88900     0.84835     0.00008 
    0.89000     0.84832     0.00001 
    0.89100     0.84830     0.00014 
    0.89200     0.84832    -0.00001 
    0.89300     0.84834     0.00010 
    0.89400     0.84832     0.00004 
    0.89500     0.84831    -0.00005 
    0.89600     0.84832     0.00007 
    0.89700     0.84834     0.00003 
    0.89800     0.84829     0.00003 
    0.89900     0.84833     0.00011 
    0.90000     0.84831    -0.00008 
    0.90100     0.84834     0.00022 
    0.90200     0.84831     0.00005 
    0.90300     0.84833     0.00011 
    0.90400     0.84835     0.00013 
    0.90500     0.84831     0.00001 
    0.90600     0.84836     0.00012 
    0.90700     0.84830     0.00012 
    0.90800     0.84833     0.00002 
    0.90900     0.84834     0.00010 
    0.91000     0.84835     0.00000 
    0.91100     0.84831     0.00005 
    0.91200     0.84836     0.00013 
    0.91300     0.84834    -0.00005 
    0.91400     0.84833     0.00008 
    0.91500     0.84833     0.00001 
    0.91600     0.84831     0.00008 
    0.91700     0.84834     0.00015 
    0.91800     0.84832     0.00005 
    0.91900     0.84831     0.00015 
    0.92000     0.84835     0.00007 
    0.92100     0.84834    -0.00006 
    0.92200     0.84832     0.00016 
    0.92300     0.84833     0.00005 
    0.92400     0.84835     0.00013 
    0.92500     0.84834     0.00014 
    0.92600     0.84834    -0.00004 
    0.92700     0.84831     0.00022 
    0.92800     0.84836     0.00010 
    0.92900     0.84832     0.00007 
    0.93000     0.84834     0.00015 
    0.93100     0.84833     0.00001 
    0.93200     0.84830     0.00017 
    0.93300     0.84833     0.00017 
    0.93400     0.84834     0.00000 
    0.93500     0.84832     0.00009 
    0.93600     0.84833     0.00001 
    0.93700     0.84832     0.00003 
    0.93800     0.84832     0.00013 
    0.93900     0.84831     0.00000 
    0.94000     0.84832     0.00008 
    0.94100     0.84837     0.00001 
    0.94200     0.84832    -0.00002 
    0.94300     0.84833     0.00008 
    0.94400     0.84831    -0.00003 
    0.94500     0.84833     0.00009 
    0.94600     0.84830     0.00012 
    0.94700     0.84832    -0.00002 
    0.94800     0.84832     0.00017 
    0.94900     0.84834     0.00007 
    0.95000     0.84831     0.00007 
    0.95100     0.84833     0.00015 
    0.95200     0.84832     0.00001 
    0.95300     0.84836     0.00017 
    0.95400     0.84831     0.00015 
    0.95500     0.84834     0.00012 
    0.95600     0.84833     0.00014 
    0.95700     0.84832    -0.00001 
    0.95800     0.84832     0.00013 
    0.95900     0.84831     0.00016 
    0.96000     0.84833    -0.00005 
    0.96100     0.84834     0.00009 
    0.96200     0.84835    -0.00002 
    0.96300     0.84835    -0.00001 
    0.96400     0.84833     0.00013 
    0.96500     0.84832     0.00002 
    0.96600     0.84832     0.00008 
    0.96700     0.84833     0.00002 
    0.96800     0.84833     0.00002 
    0.96900     0.84834     0.00012 
    0.97000     0.84835     0.00003 
    0.97100     0.84832     0.00001 
    0.97200     0.84832     0.00016 
    0.97300     0.84837    -0.00001 
    0.97400     0.84832     0.00006 
    0.97500     0.84831     0.00007 
    0.97600     0.84833     0.00003 
    0.97700     0.84830     0.00017 
    0.97800     0.84829    -0.00005 
    0.97900     0.84834     0.00014 
    0.98000     0.84828     0.00009 
    0.98100     0.84831     0.00004 
    0.98200     0.84834     0.00007 
    0.98300     0.84830     0.00001 
    0.98400     0.84833     0.00002 
    0.98500     0.84834     0.00012 
    0.98600     0.84833     0.00000 
    0.98700     0.84831     0.00004 
    0.98800     0.84833    -0.00001 
    0.98900     0.84834    -0.00001 
    0.99000     0.84834     0.00013 
    0.99100     0.84832     0.00002 
    0.99200     0.84832     0.00007 
    0.99300     0.84833     0.00010 
    0.99400     0.84833    -0.00002 
    0.99500     0.84834     0.00008 
    0.99600     0.84833     0.00005 
    0.99700     0.84833     0.00009 
    0.99800     0.84831     0.00014 
    0.99900     0.84828    -0.00001 
    1.00000     0.84832     0.00013 
    1.00100     0.84835     0.00009 
    1.00200     0.84835    -0.00001 
    1.00300     0.84831     0.00004 
    1.00400     0.84834    -0.00007 
    1.00500     0.84833     0.00010 
    1.00600     0.84837     0.00013 
    1.00700     0.84833     0.00002 
    1.00800     0.84832     0.00010 
    1.00900     0.84835     0.00004 
    1.01000     0.84832     0.00007 
    1.01100     0.84833     0.00014 
    1.01200     0.84830    -0.00001 
    1.01300     0.84834     0.00008 
    1.01400     0.84831     0.00006 
    1.01500     0.84836     0.00002 
    1.01600     0.84832     0.00012 
    1.01700     0.84835     0.00001 
    1.01800     0.84835     0.00014 
    1.01900     0.84834     0.00008 
    1.02000     0.84832    -0.00005 
    1.02100     0.84832     0.00005 
    1.02200     0.84832     0.00005 
    1.02300     0.84829    -0.00003 
    1.02400     0.84831     0.00011 
    1.02500     0.84831    -0.00003 
    1.02600     0.84833     0.00005 
    1.02700     0.84834     0.00015 
    1.02800     0.84832    -0.00001 
    1.02900     0.84832     0.00001 
    1.03000     0.84833    -0.00005 
    1.03100     0.84831     0.00004 
    1.03200     0.84833     0.00014 
    1.03300     0.84833     0.00006 
    1.03400     0.84837     0.00017 
    1.03500     0.84832     0.00002 
    1.03600     0.84835     0.00008 
    1.03700     0.84831     0.00027 
    1.03800     0.84833     0.00010 
    1.03900     0.84830     0.00013 
    1.04000     0.84834     0.00009 
    1.04100     0.84833     0.00000 
    1.04200     0.84829     0.00016 
    1.04300     0.84831     0.00006 
    1.04400     0.84832     0.00004 
    1.04500     0.84832     0.00010 
    1.04600     0.84829    -0.00001 
    1.04700     0.84832     0.00011 
    1.04800     0.84832     0.00008 
    1.04900     0.84831     0.00004 
    1.05000     0.84832     0.00007 
    1.05100     0.84832     0.00001 
    1.05200     0.84832     0.00004 
    1.05300     0.84835     0.00009 
    1.05400     0.84832    -0.00004 
    1.05500     0.84831     0.00010 
    1.05600     0.84835    -0.00004 
    1.05700     0.84830     0.00002 
    1.05800     0.84832     0.00013 
    1.05900     0.84834     0.00006 
    1.06000     0.84831     0.00010 
    1.06100     0.84837     0.00015 
    1.06200     0.84831     0.00009 
    1.06300     0.84833     0.00020 
    1.06400     0.84830     0.00003 
    1.06500     0.84829     0.00006 
    1.06600     0.84832     0.00012 
    1.06700     0.84831    -0.00002 
    1.06800     0.84834     0.00009 
    1.06900     0.84833     0.00002 
    1.07000     0.84835    -0.00001 
    1.07100     0.84829     0.00003 
    1.07200     0.84833    -0.00007 
    1.07300     0.84834     0.00002 
    1.07400     0.84832     0.00004 
    1.07500     0.84832    -0.00008 
    1.07600     0.84833     0.00011 
    1.07700     0.84833    -0.00001 
    1.07800     0.84832     0.00006 
    1.07900     0.84831     0.00013 
    1.08000     0.84830    -0.00003 
    1.08100     0.84832     0.00006 
    1.08200     0.84829     0.00004 
    1.08300     0.84832     0.00000 
    1.08400     0.84835     0.00013 
    1.08500     0.84833    -0.00004 
    1.08600     0.84835     0.00018 
    1.08700     0.84831     0.00006 
    1.08800     0.84832    -0.00007 
    1.08900     0.84834     0.00016 
    1.09000     0.84832     0.00001 
    1.09100     0.84832     0.00005 
    1.09200     0.84831     0.00007 
    1.09300     0.84833    -0.00001 
    1.09400     0.84831     0.00006 
    1.09500     0.84834     0.00004 
    1.09600     0.84835    -0.00003 
    1.09700     0.84831     0.00008 
    1.09800     0.84831    -0.00002 
    1.09900     0.84834     0.00007 
    1.10000     0.84829     0.00012 
    1.10100     0.84832    -0.00004 
    1.10200     0.84837     0.00011 
    1.10300     0.84834     0.00000 
    1.10400     0.84834     0.00007 
    1.10500     0.84831     0.00011 
    1.10600     0.84833     0.00002 
    1.10700     0.84832     0.00015 
    1.10800     0.84833     0.00003 
    1.10900     0.84829     0.00000 
    1.11000     0.84833     0.00012 
    1.11100     0.84834     0.00009 
    1.11200     0.84832     0.00007 
    1.11300     0.84834     0.00008 
    1.11400     0.84832     0.00000 
    1.11500     0.84833     0.00006 
    1.11600     0.84831     0.00012 
    1.11700     0.84834     0.00002 
    1.11800     0.84833     0.00006 
    1.11900     0.84833    -0.00004 
    1.12000     0.84831     0.00001 
    1.12100     0.84832     0.00006 
    1.12200     0.84832     0.00000 
    1.12300     0.84833     0.00020 
    1.12400     0.84833    -0.00007 
    1.12500     0.84833    -0.00003 
    1.12600     0.84831     0.00012 
    1.12700     0.84832     0.00001 
    1.12800     0.84832     0.00011 
    1.12900     0.84835     0.00001 
    1.13000     0.84835     0.00003 
    1.13100     0.84833     0.00014 
    1.13200     0.84831     0.00000 
    1.13300     0.84832     0.00007 
    1.13400     0.84835     0.00006 
    1.13500     0.84829     0.00006 
    1.13600     0.84831     0.00015 
    1.13700     0.84830     0.00002 
    1.13800     0.84831     0.00009 
    1.13900     0.84832     0.00006 
    1.14000     0.84828    -0.00006 
    1.14100     0.84834     0.00009 
    1.14200     0.84831     0.00007 
    1.14300     0.84830     0.00005 
    1.14400     0.84832     0.00009 
    1.14500     0.84833    -0.00007 
    1.14600     0.84832     0.00010 
    1.14700     0.84831     0.00007 
    1.14800     0.84834    -0.00006 
    1.14900     0.84832     0.00001 
    1.15000     0.84831     0.00000 
    1.15100     0.84832     0.00006 
    1.15200     0.84832     0.00005 
    1.15300     0.84834    -0.00009 
    1.15400     0.84832     0.00005 
    1.15500     0.84833     0.00001 
    1.15600     0.84834     0.00004 
    1.15700     0.84834     0.00011 
    1.15800     0.84832    -0.00008 
    1.15900     0.84837     0.00008 
    1.16000     0.84829     0.00011 
    1.16100     0.84830    -0.00001 
    1.16200     0.84828     0.00006 
    1.16300     0.84834    -0.00001 
    1.16400     0.84831     0.00004 
    1.16500     0.84832     0.00011 
    1.16600     0.84833    -0.00005 
    1.16700     0.84835     0.00009 
    1.16800     0.84831     0.00004 
    1.16900     0.84833    -0.00001 
    1.17000     0.84832     0.00007 
    1.17100     0.84829    -0.00003 
    1.17200     0.84833     0.00010 
    1.17300     0.84830     0.00007 
    1.17400     0.84831    -0.00005 
    1.17500     0.84831     0.00007 
    1.17600     0.84833     0.00002 
    1.17700     0.84831     0.00006 
    1.17800     0.84833     0.00011 
    1.17900     0.84833    -0.00004 
    1.18000     0.84829     0.00006 
    1.18100     0.84830     0.00003 
    1.18200     0.84831     0.00000 
    1.18300     0.84831     0.00017 
    1.18400     0.84831    -0.00001 
    1.18500     0.84833     0.00006 
    1.18600     0.84832     0.00007 
    1.18700     0.84832    -0.00002 
    1.18800     0.84833     0.00006 
    1.18900     0.84831    -0.00005 
    1.19000     0.84832    -0.00002 
    1.19100     0.84830     0.00012 
    1.19200     0.84833    -0.00009 
    1.19300     0.84829     0.00009 
    1.19400     0.84832     0.00013 
    1.19500     0.84833     0.00002 
    1.19600     0.84830     0.00012 
    1.19700     0.84834     0.00005 
    1.19800     0.84831     0.00014 
    1.19900     0.84832     0.00005 
    1.20000     0.84833    -0.00003 
    1.20100     0.84831     0.00010 
    1.20200     0.84834     0.00008 
    1.20300     0.84831     0.00001 
    1.20400     0.84832     0.00004 
    1.20500     0.84830     0.00002 
    1.20600     0.84832     0.00003 
    1.20700     0.84834     0.00014 
    1.20800     0.84833    -0.00001 
    1.20900     0.84835     0.00009 
    1.21000     0.84831     0.00004 
    1.21100     0.84833     0.00008 
    1.21200     0.84835     0.00010 
    1.21300     0.84832     0.00004 
